Freq.,Vvo/Vv1
2.79254384123698e+005,-6.56234697590589e+001,1.63671202465375e+002
2.79898131963400e+005,-6.56630494647308e+001,1.63625491547255e+002
2.80543363795135e+005,-6.57026235800633e+001,1.63579696104779e+002
2.81190083039858e+005,-6.57421920970373e+001,1.63533815905165e+002
2.81838293126409e+005,-6.57817550075220e+001,1.63487850715283e+002
2.82487997491534e+005,-6.58213123032746e+001,1.63441800301656e+002
2.83139199579901e+005,-6.58608639759402e+001,1.63395664430460e+002
2.83791902844119e+005,-6.59004100170519e+001,1.63349442867524e+002
2.84446110744755e+005,-6.59399504180305e+001,1.63303135378325e+002
2.85101826750354e+005,-6.59794851701843e+001,1.63256741727991e+002
2.85759054337458e+005,-6.60190142647095e+001,1.63210261681302e+002
2.86417796990621e+005,-6.60585376926894e+001,1.63163695002683e+002
2.87078058202432e+005,-6.60980554450950e+001,1.63117041456206e+002
2.87739841473530e+005,-6.61375675127842e+001,1.63070300805594e+002
2.88403150312623e+005,-6.61770738865025e+001,1.63023472814210e+002
2.89067988236510e+005,-6.62165745568819e+001,1.62976557245068e+002
2.89734358770095e+005,-6.62560695144419e+001,1.62929553860822e+002
2.90402265446407e+005,-6.62955587495884e+001,1.62882462423771e+002
2.91071711806623e+005,-6.63350422526143e+001,1.62835282695856e+002
2.91742701400079e+005,-6.63745200136988e+001,1.62788014438662e+002
2.92415237784296e+005,-6.64139920229080e+001,1.62740657413412e+002
2.93089324524994e+005,-6.64534582701940e+001,1.62693211380972e+002
2.93764965196115e+005,-6.64929187453952e+001,1.62645676101845e+002
2.94442163379838e+005,-6.65323734382364e+001,1.62598051336174e+002
2.95120922666600e+005,-6.65718223383280e+001,1.62550336843739e+002
2.95801246655116e+005,-6.66112654351666e+001,1.62502532383959e+002
2.96483138952396e+005,-6.66507027181344e+001,1.62454637715888e+002
2.97166603173764e+005,-6.66901341764992e+001,1.62406652598215e+002
2.97851642942880e+005,-6.67295597994144e+001,1.62358576789264e+002
2.98538261891757e+005,-6.67689795759187e+001,1.62310410046993e+002
2.99226463660780e+005,-6.68083934949359e+001,1.62262152128995e+002
2.99916251898726e+005,-6.68478015452751e+001,1.62213802792492e+002
3.00000000000000e+005,-6.68525795578863e+001,1.62207933981050e+002
